FID,SRC_AGENCY,FIRE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
190274,AB,GWF072,55.866983,-119.6604,2015,3,10,2015-03-10 00:00:00,2015-03-16 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190275,AB,GWF005,55.840817,-119.487217,2015,4,15,2015-04-15 00:00:00,2015-04-16 00:00:00,0.03,H,9,9,Boreal PLain,Plaines bornales
190276,AB,GWF027,55.870023,-119.304967,2015,5,24,2015-05-24 00:00:00,2015-05-25 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
190277,AB,GWF035,55.83965,-119.305033,2015,6,4,2015-06-04 00:00:00,2015-06-04 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190278,AB,GWF040,55.772733,-119.300983,2015,6,11,2015-06-11 00:00:00,2015-06-11 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190279,AB,GWF078,56.172517,-119.314983,2015,9,14,2015-09-14 00:00:00,2015-10-01 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190280,AB,GWF089,55.836022,-119.598281,2016,3,2,2016-03-02 00:00:00,2016-03-29 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190335,AB,LWF069,55.676933,-111.0907,2015,4,27,2015-04-27 00:00:00,2015-04-28 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190336,AB,LWF108,55.841467,-110.887817,2015,5,14,2015-05-14 00:00:00,2015-05-15 00:00:00,0.6,H,9,9,Boreal PLain,Plaines bornales
190337,AB,LWF109,55.842,-110.88635,2015,5,15,2015-05-15 00:00:00,2015-05-16 00:00:00,0.56,U,9,9,Boreal PLain,Plaines bornales
190338,AB,LWF117,55.636067,-111.071617,2015,5,17,2015-05-17 00:00:00,2015-05-17 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190339,AB,LWF123,55.817833,-110.8588,2015,5,23,2015-05-23 00:00:00,2015-05-23 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190340,AB,LWF125,55.829167,-111.045833,2015,5,25,2015-05-25 00:00:00,2015-05-25 00:00:00,500.0,H,9,9,Boreal PLain,Plaines bornales
190341,AB,LWF126,55.828312,-110.984887,2015,5,25,2015-05-25 00:00:00,2015-08-10 00:00:00,2130.8,H,9,9,Boreal PLain,Plaines bornales
190342,AB,LWF138,55.714683,-111.06355,2015,6,6,2015-06-06 00:00:00,2015-06-06 00:00:00,0.1,U,9,9,Boreal PLain,Plaines bornales
190343,AB,LWF147,55.798683,-110.760183,2015,6,11,2015-06-11 00:00:00,2015-06-16 00:00:00,3.3,L,9,9,Boreal PLain,Plaines bornales
190344,AB,LWF148,55.7413,-110.573417,2015,6,11,2015-06-11 00:00:00,2015-06-24 00:00:00,16.6,L,9,9,Boreal PLain,Plaines bornales
190345,AB,LWF157,55.980326,-110.812855,2015,6,21,2015-06-21 00:00:00,2015-07-06 00:00:00,8.5,L,9,9,Boreal PLain,Plaines bornales
190346,AB,LWF160,55.771383,-110.7988,2015,6,24,2015-06-24 00:00:00,2015-06-25 00:00:00,0.5,L,9,9,Boreal PLain,Plaines bornales
190347,AB,LWF187,55.741083,-111.065217,2015,6,30,2015-06-30 00:00:00,2015-06-30 00:00:00,0.02,L,9,9,Boreal PLain,Plaines bornales
190412,AB,GWF069,54.536083,-118.71725,2015,3,4,2015-03-04 00:00:00,2015-03-05 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190431,AB,EWF079,54.0318,-117.55125,2015,7,10,2015-07-10 00:00:00,2015-07-11 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190432,AB,GWF007,55.688056,-119.383611,2015,4,21,2015-04-21 00:00:00,2015-04-21 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190433,AB,GWF012,55.498167,-118.665617,2015,5,9,2015-05-09 00:00:00,2015-05-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190434,AB,GWF016,55.519917,-118.5805,2015,5,12,2015-05-12 00:00:00,2015-05-13 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190435,AB,GWF021,55.718017,-119.086733,2015,5,18,2015-05-18 00:00:00,2015-05-18 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190436,AB,GWF028,54.729783,-119.577383,2015,5,24,2015-05-24 00:00:00,2015-05-24 00:00:00,0.02,L,9,9,Boreal PLain,Plaines bornales
190437,AB,GWF029,55.65055,-119.51175,2015,5,26,2015-05-26 00:00:00,2015-05-26 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190438,AB,GWF030,55.7372,-119.898433,2015,5,26,2015-05-26 00:00:00,2015-05-31 00:00:00,2.87,L,9,9,Boreal PLain,Plaines bornales
190439,AB,GWF033,54.474617,-119.0023,2015,5,27,2015-05-27 00:00:00,2015-05-27 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190440,AB,GWF038,54.520217,-118.483667,2015,6,9,2015-06-09 00:00:00,2015-06-18 00:00:00,2.97,H,9,9,Boreal PLain,Plaines bornales
190441,AB,GWF043,54.510517,-117.439617,2015,6,24,2015-06-24 00:00:00,2015-06-24 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190442,AB,GWF044,54.686875,-118.673063,2015,7,8,2015-07-08 00:00:00,2015-09-16 00:00:00,99.6,H,9,9,Boreal PLain,Plaines bornales
190443,AB,GWF048,54.419933,-117.7724,2015,7,9,2015-07-09 00:00:00,2015-07-09 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
190444,AB,GWF050,54.50525,-118.5173,2015,7,10,2015-07-10 00:00:00,2015-07-11 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190445,AB,GWF051,54.44365,-117.67505,2015,7,11,2015-07-11 00:00:00,2015-07-15 00:00:00,0.3,L,9,9,Boreal PLain,Plaines bornales
190446,AB,GWF052,54.62265,-117.599433,2015,7,11,2015-07-11 00:00:00,2015-07-12 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190447,AB,GWF053,54.72945,-119.03985,2015,7,12,2015-07-12 00:00:00,2015-07-12 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190448,AB,GWF057,54.599667,-118.1887,2015,7,21,2015-07-21 00:00:00,2015-07-22 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190449,AB,GWF058,54.584083,-118.299367,2015,7,21,2015-07-21 00:00:00,2015-07-21 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190450,AB,GWF059,55.563617,-118.7445,2015,7,22,2015-07-22 00:00:00,2015-07-23 00:00:00,2.0,H,9,9,Boreal PLain,Plaines bornales
190451,AB,GWF065,54.576433,-118.131,2015,7,31,2015-07-31 00:00:00,2015-07-31 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190452,AB,GWF066,54.555483,-117.383117,2015,8,4,2015-08-04 00:00:00,2015-08-05 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190453,AB,GWF067,54.565233,-117.289817,2015,8,4,2015-08-04 00:00:00,2015-08-05 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190454,AB,GWF068,54.491583,-117.829417,2015,8,4,2015-08-04 00:00:00,2015-08-08 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190455,AB,GWF069,54.515883,-117.276333,2015,8,4,2015-08-04 00:00:00,2015-08-05 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190456,AB,GWF075,54.5606,-118.002917,2015,9,2,2015-09-02 00:00:00,2015-09-04 00:00:00,0.15,H,9,9,Boreal PLain,Plaines bornales
190457,AB,GWF081,54.671533,-118.681567,2015,9,27,2015-09-27 00:00:00,2015-09-28 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190458,AB,GWF083,54.522317,-117.642767,2015,10,1,2015-10-01 00:00:00,2015-10-05 00:00:00,0.06,L,9,9,Boreal PLain,Plaines bornales
190503,AB,LWF122,54.807133,-110.364883,2015,5,22,2015-05-22 00:00:00,2016-03-21 00:00:00,31997.0,H,9,9,Boreal PLain,Plaines bornales
190504,AB,LWF127,55.0352,-111.8231,2015,5,26,2015-05-26 00:00:00,2015-05-26 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
190505,AB,LWF128,55.651084,-110.291793,2015,5,26,2015-05-26 00:00:00,2015-05-27 00:00:00,0.3,L,9,9,Boreal PLain,Plaines bornales
190506,AB,LWF130,55.2067,-111.337933,2015,5,27,2015-05-27 00:00:00,2015-05-27 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
190507,AB,LWF136,55.658583,-111.124017,2015,6,6,2015-06-06 00:00:00,2015-06-06 00:00:00,0.1,U,9,9,Boreal PLain,Plaines bornales
190508,AB,LWF151,55.465983,-110.839467,2015,6,12,2015-06-12 00:00:00,2015-06-12 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
190509,AB,LWF152,55.16475,-110.882767,2015,6,12,2015-06-12 00:00:00,2015-06-15 00:00:00,0.63,L,9,9,Boreal PLain,Plaines bornales
190510,AB,LWF164,55.399667,-111.586167,2015,6,25,2015-06-25 00:00:00,2015-06-25 00:00:00,0.03,L,9,9,Boreal PLain,Plaines bornales
190511,AB,LWF168,54.894419,-110.959677,2015,6,25,2015-06-25 00:00:00,2015-06-25 00:00:00,1.3,L,9,9,Boreal PLain,Plaines bornales
190512,AB,LWF170,55.286816,-110.859978,2015,6,25,2015-06-25 00:00:00,2015-07-05 00:00:00,3.8,L,9,9,Boreal PLain,Plaines bornales
190513,AB,LWF171,55.300783,-111.105683,2015,6,25,2015-06-25 00:00:00,2015-08-08 00:00:00,44.5,L,9,9,Boreal PLain,Plaines bornales
190514,AB,LWF176,55.280202,-111.880454,2015,6,26,2015-06-26 00:00:00,2015-06-26 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190515,AB,LWF177,55.1541,-111.794414,2015,6,26,2015-06-26 00:00:00,2015-06-30 00:00:00,1.8,L,9,9,Boreal PLain,Plaines bornales
190516,AB,LWF178,55.21905,-110.759117,2015,6,26,2015-06-26 00:00:00,2015-07-05 00:00:00,0.3,L,9,9,Boreal PLain,Plaines bornales
190517,AB,LWF179,55.323667,-110.968833,2015,6,25,2015-06-25 00:00:00,2015-06-29 00:00:00,0.64,L,9,9,Boreal PLain,Plaines bornales
190518,AB,LWF181,54.785067,-110.777116,2015,6,27,2015-06-27 00:00:00,2015-07-03 00:00:00,6.4,L,9,9,Boreal PLain,Plaines bornales
190519,AB,LWF183,55.625758,-111.401887,2015,6,27,2015-06-27 00:00:00,2015-07-05 00:00:00,2.6,L,9,9,Boreal PLain,Plaines bornales
190520,AB,LWF184,55.413833,-111.676667,2015,6,28,2015-06-28 00:00:00,2015-06-29 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190521,AB,LWF190,55.524063,-110.656293,2015,7,2,2015-07-02 00:00:00,2015-07-04 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190522,AB,LWF195,55.437877,-110.733142,2015,7,3,2015-07-03 00:00:00,2015-07-11 00:00:00,3.1,L,9,9,Boreal PLain,Plaines bornales
190523,AB,LWF196,55.310067,-111.056967,2015,7,6,2015-07-06 00:00:00,2015-07-07 00:00:00,0.32,L,9,9,Boreal PLain,Plaines bornales
190524,AB,LWF198,54.982433,-110.128617,2015,7,7,2015-07-07 00:00:00,2015-08-08 00:00:00,114.1,L,9,9,Boreal PLain,Plaines bornales
190525,AB,LWF199,55.016983,-110.0698,2015,7,7,2015-07-07 00:00:00,2015-07-08 00:00:00,0.05,L,9,9,Boreal PLain,Plaines bornales
190526,AB,LWF200,55.477067,-110.6488,2015,7,8,2015-07-08 00:00:00,2015-07-11 00:00:00,0.02,L,9,9,Boreal PLain,Plaines bornales
190527,AB,LWF210,55.579733,-111.31395,2015,7,15,2015-07-15 00:00:00,2015-07-16 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
190528,AB,LWF219,55.008183,-110.19855,2015,8,13,2015-08-13 00:00:00,2015-08-23 00:00:00,0.7,H,9,9,Boreal PLain,Plaines bornales
190529,AB,LWF227,55.2716,-111.6971,2015,10,15,2015-10-15 00:00:00,2015-10-16 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190593,AB,LWF020,55.157145,-113.897556,2015,4,19,2015-04-19 00:00:00,2015-04-20 00:00:00,2.3,H,9,9,Boreal PLain,Plaines bornales
190594,AB,LWF021,54.94735,-114.043083,2015,4,20,2015-04-20 00:00:00,2015-04-21 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190595,AB,LWF052,55.261017,-113.225667,2015,4,25,2015-04-25 00:00:00,2015-04-25 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190596,AB,LWF060,55.2645,-113.212067,2015,4,26,2015-04-26 00:00:00,2015-04-26 00:00:00,0.25,H,9,9,Boreal PLain,Plaines bornales
190597,AB,LWF068,54.75433,-113.61832,2015,4,27,2015-04-27 00:00:00,2015-04-28 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190598,AB,LWF075,54.884887,-114.035986,2015,4,29,2015-04-29 00:00:00,2015-05-01 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190599,AB,LWF077,54.969274,-113.913097,2015,4,29,2015-04-29 00:00:00,2015-05-01 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
190600,AB,LWF079,55.239333,-113.197517,2015,4,29,2015-04-29 00:00:00,2015-04-30 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190601,AB,LWF093,55.3317,-113.277545,2015,5,9,2015-05-09 00:00:00,2015-05-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190602,AB,LWF104,54.674513,-113.984994,2015,5,12,2015-05-12 00:00:00,2015-05-15 00:00:00,6.3,H,9,9,Boreal PLain,Plaines bornales
190603,AB,LWF112,54.91565,-113.478267,2015,5,16,2015-05-16 00:00:00,2015-05-16 00:00:00,0.11,H,9,9,Boreal PLain,Plaines bornales
190604,AB,LWF113,54.910433,-113.476483,2015,5,16,2015-05-16 00:00:00,2015-05-16 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190605,AB,LWF129,54.905133,-113.912833,2015,5,27,2015-05-27 00:00:00,2015-05-27 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190606,AB,LWF139,55.01945,-113.927567,2015,6,7,2015-06-07 00:00:00,2015-06-08 00:00:00,0.5,U,9,9,Boreal PLain,Plaines bornales
190607,AB,LWF141,55.249673,-113.196822,2015,6,8,2015-06-08 00:00:00,2015-06-11 00:00:00,1.2,H,9,9,Boreal PLain,Plaines bornales
190608,AB,LWF143,55.017383,-113.9223,2015,6,8,2015-06-08 00:00:00,2015-06-09 00:00:00,0.2,U,9,9,Boreal PLain,Plaines bornales
190609,AB,LWF145,55.55868,-113.245068,2015,6,10,2015-06-10 00:00:00,2015-06-14 00:00:00,1.9,L,9,9,Boreal PLain,Plaines bornales
190610,AB,LWF158,55.604198,-113.208735,2015,6,23,2015-06-23 00:00:00,2015-06-25 00:00:00,0.3,L,9,9,Boreal PLain,Plaines bornales
190611,AB,LWF180,55.066517,-113.7512,2015,6,27,2015-06-27 00:00:00,2015-07-05 00:00:00,0.25,L,9,9,Boreal PLain,Plaines bornales
190612,AB,LWF201,55.313783,-112.814667,2015,7,9,2015-07-09 00:00:00,2015-07-13 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190613,AB,LWF206,55.309837,-113.463388,2015,7,12,2015-07-12 00:00:00,2015-07-13 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190614,AB,LWF209,55.411067,-112.940167,2015,7,15,2015-07-15 00:00:00,2015-07-18 00:00:00,0.5,L,9,9,Boreal PLain,Plaines bornales
190615,AB,LWF211,55.5053,-113.4528,2015,7,15,2015-07-15 00:00:00,2015-07-15 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190616,AB,LWF214,54.868942,-113.599464,2015,7,27,2015-07-27 00:00:00,2015-07-27 00:00:00,1.7,H,9,9,Boreal PLain,Plaines bornales
190617,AB,LWF215,55.195283,-113.167533,2015,8,2,2015-08-02 00:00:00,2015-08-02 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190618,AB,LWF221,55.269267,-113.237133,2015,8,30,2015-08-30 00:00:00,2015-08-30 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190619,AB,LWF222,54.889217,-113.37925,2015,9,27,2015-09-27 00:00:00,2015-10-05 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190620,AB,LWF229,55.37375,-113.335717,2015,10,30,2015-10-30 00:00:00,2015-10-31 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190621,AB,LWF232,55.128058,-113.066058,2015,11,19,2015-11-19 00:00:00,2016-02-11 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190622,AB,LWF234,55.268333,-113.232783,2015,11,25,2015-11-25 00:00:00,2016-02-10 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190623,AB,LWF235,55.32619,-113.26637,2015,12,19,2015-12-19 00:00:00,2016-01-07 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190629,AB,GWF001,55.23285,-118.26305,2015,4,9,2015-04-09 00:00:00,2015-04-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190630,AB,GWF015,55.40975,-118.086483,2015,5,12,2015-05-12 00:00:00,2015-05-13 00:00:00,1.4,H,9,9,Boreal PLain,Plaines bornales
190631,AB,GWF061,55.237657,-118.252171,2015,7,27,2015-07-27 00:00:00,2015-07-27 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190632,AB,GWF063,55.55275,-117.9028,2015,7,29,2015-07-29 00:00:00,2015-07-30 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190633,AB,GWF073,55.552717,-117.9542,2015,8,20,2015-08-20 00:00:00,2015-08-22 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190634,AB,GWF077,55.23305,-118.2627,2015,9,13,2015-09-13 00:00:00,2015-09-13 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190680,AB,GWF070,54.688541,-117.104061,2015,3,7,2015-03-07 00:00:00,2015-03-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190681,AB,GWF071,54.906967,-118.936567,2015,3,8,2015-03-08 00:00:00,2015-03-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190686,AB,GWF003,54.904217,-119.217583,2015,4,14,2015-04-14 00:00:00,2015-04-15 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
190687,AB,GWF011,54.991733,-119.12975,2015,5,7,2015-05-07 00:00:00,2015-05-09 00:00:00,0.03,H,9,9,Boreal PLain,Plaines bornales
190688,AB,GWF017,54.7415,-117.18275,2015,5,13,2015-05-13 00:00:00,2015-05-14 00:00:00,0.6,H,9,9,Boreal PLain,Plaines bornales
190689,AB,GWF018,54.832967,-117.472167,2015,5,14,2015-05-14 00:00:00,2015-05-20 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190690,AB,GWF023,54.826601,-117.480143,2015,5,23,2015-05-23 00:00:00,2015-05-25 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190691,AB,GWF032,54.82,-117.359283,2015,5,27,2015-05-27 00:00:00,2015-05-27 00:00:00,0.15,L,9,9,Boreal PLain,Plaines bornales
190692,AB,GWF037,54.950317,-118.7734,2015,6,8,2015-06-08 00:00:00,2015-06-17 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190693,AB,GWF039,54.891933,-118.696867,2015,6,11,2015-06-11 00:00:00,2015-06-11 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190694,AB,GWF042,54.812317,-117.7156,2015,6,23,2015-06-23 00:00:00,2015-06-24 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190695,AB,GWF046,54.80844,-117.270489,2015,7,9,2015-07-09 00:00:00,2015-07-12 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
190696,AB,GWF047,54.977583,-118.890983,2015,7,9,2015-07-09 00:00:00,2015-07-10 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190697,AB,GWF055,54.787683,-118.350283,2015,7,13,2015-07-13 00:00:00,2015-07-13 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
190698,AB,GWF056,54.659783,-118.60005,2015,7,18,2015-07-18 00:00:00,2015-07-19 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
190699,AB,GWF064,54.935317,-118.89745,2015,7,30,2015-07-30 00:00:00,2015-07-30 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
190700,AB,GWF072,54.691383,-117.063867,2015,8,19,2015-08-19 00:00:00,2015-08-19 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190701,AB,GWF079,55.496033,-119.49955,2015,9,24,2015-09-24 00:00:00,2015-09-30 00:00:00,34.7,H,9,9,Boreal PLain,Plaines bornales
190702,AB,GWF084,54.7966,-117.134033,2015,10,1,2015-10-01 00:00:00,2015-10-01 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190703,AB,GWF087,54.671767,-118.270683,2015,12,4,2015-12-04 00:00:00,2015-12-07 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190714,AB,GWF019,55.337333,-117.3501,2015,5,15,2015-05-15 00:00:00,2015-05-15 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190715,AB,GWF025,55.056683,-117.525567,2015,5,23,2015-05-23 00:00:00,2015-05-24 00:00:00,0.02,H,9,9,Boreal PLain,Plaines bornales
190716,AB,GWF041,55.289067,-117.322417,2015,6,22,2015-06-22 00:00:00,2015-06-26 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190717,AB,GWF054,55.314267,-117.72685,2015,7,13,2015-07-13 00:00:00,2015-07-14 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
190718,AB,GWF082,54.986167,-117.63665,2015,10,1,2015-10-01 00:00:00,2015-10-05 00:00:00,0.7,H,9,9,Boreal PLain,Plaines bornales
190719,AB,GWF088,55.290581,-117.327645,2016,3,2,2016-03-02 00:00:00,2016-03-14 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190761,AB,LWF022,55.165467,-114.038667,2015,4,20,2015-04-20 00:00:00,2015-04-20 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190762,AB,LWF066,54.692203,-114.155454,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
190763,AB,LWF162,54.872289,-114.134383,2015,6,24,2015-06-24 00:00:00,2015-07-05 00:00:00,2.7,L,9,9,Boreal PLain,Plaines bornales
190764,AB,GWF008,55.155167,-118.821583,2015,5,6,2015-05-06 00:00:00,2015-05-06 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190788,AB,SWF203,55.251333,-114.895417,2015,3,16,2015-03-16 00:00:00,2015-03-19 00:00:00,7.7,H,9,9,Boreal PLain,Plaines bornales
190866,AB,LWF019,54.618113,-111.835245,2015,4,19,2015-04-19 00:00:00,2015-04-20 00:00:00,2.5,H,9,9,Boreal PLain,Plaines bornales
190867,AB,LWF024,54.616817,-111.850517,2015,4,20,2015-04-20 00:00:00,2015-04-21 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190868,AB,LWF027,54.915696,-112.539586,2015,4,21,2015-04-21 00:00:00,2015-04-21 00:00:00,1.2,H,9,9,Boreal PLain,Plaines bornales
190869,AB,LWF048,54.61735,-111.826129,2015,4,25,2015-04-25 00:00:00,2015-04-28 00:00:00,1.3,H,9,9,Boreal PLain,Plaines bornales
190870,AB,LWF070,54.9111,-112.062633,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190871,AB,LWF097,55.186242,-112.44426,2015,5,10,2015-05-10 00:00:00,2015-05-12 00:00:00,2.2,H,9,9,Boreal PLain,Plaines bornales
190872,AB,LWF101,54.70923,-111.96767,2015,5,11,2015-05-11 00:00:00,2015-05-11 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190873,AB,LWF114,54.6626,-111.916033,2015,5,16,2015-05-16 00:00:00,2015-05-17 00:00:00,0.26,H,9,9,Boreal PLain,Plaines bornales
190874,AB,LWF121,54.5025,-111.794167,2015,5,19,2015-05-19 00:00:00,2015-06-02 00:00:00,5.3,H,9,9,Boreal PLain,Plaines bornales
190875,AB,LWF137,54.966983,-112.282183,2015,6,6,2015-06-06 00:00:00,2015-06-06 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190876,AB,LWF140,54.997383,-112.233783,2015,6,8,2015-06-08 00:00:00,2015-07-02 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190877,AB,LWF146,55.06855,-112.253332,2015,6,10,2015-06-10 00:00:00,2015-06-11 00:00:00,0.23,L,9,9,Boreal PLain,Plaines bornales
190878,AB,LWF174,54.873733,-111.8424,2015,6,25,2015-06-25 00:00:00,2015-06-30 00:00:00,0.4,L,9,9,Boreal PLain,Plaines bornales
190879,AB,LWF186,54.934667,-112.134933,2015,6,30,2015-06-30 00:00:00,2015-07-01 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190880,AB,LWF193,54.864417,-113.2332,2015,7,2,2015-07-02 00:00:00,2015-07-06 00:00:00,0.7,U,9,9,Boreal PLain,Plaines bornales
190881,AB,LWF207,54.6778,-111.872583,2015,7,12,2015-07-12 00:00:00,2015-07-12 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190882,AB,LWF212,54.7901,-111.883317,2015,7,23,2015-07-23 00:00:00,2015-07-23 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190883,AB,LWF216,54.898867,-113.157417,2015,8,3,2015-08-03 00:00:00,2015-08-03 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190884,AB,LWF218,55.052267,-112.285333,2015,8,6,2015-08-06 00:00:00,2015-08-06 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190885,AB,LWF225,54.76895,-111.863367,2015,10,10,2015-10-10 00:00:00,2015-10-10 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
190886,AB,LWF230,55.005596,-112.413233,2015,11,14,2015-11-14 00:00:00,2015-11-15 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
190948,AB,LWF018,54.6075,-111.6619,2015,4,19,2015-04-19 00:00:00,2015-04-19 00:00:00,0.02,H,9,9,Boreal PLain,Plaines bornales
190949,AB,LWF031,54.9855,-111.5723,2015,4,22,2015-04-22 00:00:00,2015-04-25 00:00:00,1.7,H,9,9,Boreal PLain,Plaines bornales
190950,AB,LWF057,54.740391,-111.705557,2015,4,26,2015-04-26 00:00:00,2015-04-28 00:00:00,7.1,H,9,9,Boreal PLain,Plaines bornales
190951,AB,LWF094,54.56005,-111.242933,2015,5,9,2015-05-09 00:00:00,2015-05-09 00:00:00,0.47,H,9,9,Boreal PLain,Plaines bornales
190952,AB,LWF100,55.067867,-111.572167,2015,5,11,2015-05-11 00:00:00,2015-05-15 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
190953,AB,LWF119,54.976917,-111.537683,2015,5,18,2015-05-18 00:00:00,2015-05-27 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
